DATE,PW,CAPA,SOLAR_PW,SOLAR_CAPA,WIND_PW,WIND_CAPA,TEMP_MAX,TEMP_MIN,RADIATION,MA1H,MA1D,MACD,20SD,upper_band,lower_band,EMA,logmomentum,IDX,ABS_3COMP,ANGLE_3COMP,ABS_6COMP,ANGLE_6COMP,ABS_9COMP,ANGLE_9COMP,DWT_A,DWT_D
202102032330,3060.0,9459.0,0.0,4788.0,3060.0,4671.0,122.0,96.0,22.0,3104.5,2173.5,-38.293137006069855,1179.9244012472448,4533.348802494489,-186.34880249448952,3079.8814060498466,8.025843344150903,3240,1933.2970434063939,0.03374830939620125,1572.1325054486906,0.0030275466202805638,1418.2305513986537,-0.00021996640768612728,2912.5000000000005,9.499999999999996
202102032345,2922.0,9459.0,0.0,4788.0,2922.0,4671.0,122.0,96.0,22.0,3061.0,2167.9270833333335,-39.200364423049905,1180.0825420195863,4528.092167372506,-192.2380007058391,2974.6271353499487,7.979681302387741,3241,1933.8175578912967,0.034062648356844284,1572.0217835681322,0.0033514381443964405,1416.999698272489,8.669540762322595e-05,2912.5000000000005,-9.499999999999996
202102040000,2903.0,9459.0,0.0,4788.0,2903.0,4671.0,100.0,51.0,42.0,3003.5,2161.4895833333335,-40.088700505670886,1180.2423246486678,4521.97423263067,-198.99506596400215,2926.875711783316,7.973155433444133,3242,1934.339191605374,0.03437663844605166,1571.913108964742,0.0036753066497132764,1415.777459356809,0.0003938843107319053,2970.0,3.999999999999711
202102040015,2974.0,9459.0,0.0,4788.0,2974.0,4671.0,100.0,51.0,42.0,2964.75,2155.375,-41.03653040576364,1180.4324192872116,4516.239838574424,-205.48983857442317,2958.2919039277717,7.997326822998097,3243,1934.861942849841,0.03469027790651003,1571.8064874790714,0.003999144684196636,1414.5638724130736,0.0007015828165265635,2970.0,-3.999999999999711
202102040030,2966.0,9459.0,0.0,4788.0,2966.0,4671.0,100.0,51.0,42.0,2941.25,2149.4479166666665,-41.974936847727804,1180.6186208612976,4510.685158389262,-211.78932505592866,2963.4306346425906,7.994632311431825,3244,1935.385809916622,0.03500356498583799,1571.7019249359473,0.004322944790526611,1413.3589748918787,0.0010097733291888095,2888.0000000000005,40.99999999999985
202102040045,2929.0,9459.0,0.0,4788.0,2929.0,4671.0,100.0,51.0,42.0,2943.0,2143.8125,-42.87869605856349,1180.7901790429999,4505.392858085999,-217.7678580859997,2940.476878214197,7.982074875081202,3245,1935.9107910883745,0.03531649793660032,1571.5994271443979,0.004646699506323468,1412.1628039318266,0.0013184381435647778,2888.0000000000005,-40.99999999999985
202102040100,2847.0,9459.0,0.0,4788.0,2847.0,4671.0,100.0,51.0,42.0,2929.0,2137.0,-43.70871543683438,1180.9311775312697,4498.86235506254,-224.86235506253934,2878.1589594047323,7.953669778649798,3246,1936.4368846385096,0.03562907501632154,1571.49899989758,0.00497040136437262,1410.9753963584137,0.0016275594465619493,2769.0,20.000000000000004
202102040115,2789.0,9459.0,0.0,4788.0,2789.0,4671.0,100.0,51.0,42.0,2882.75,2129.46875,-44.48607204685709,1181.0414865480886,4491.551723096178,-232.61422309617728,2818.719653134911,7.933079771880415,3247,1936.964088831213,0.03594129448749978,1571.4006489727105,0.005294042892851592,1409.7967886829417,0.0019371193185774825,2769.0,-20.000000000000004
202102040130,2749.0,9459.0,0.0,4788.0,2749.0,4671.0,100.0,51.0,42.0,2828.5,2121.5520833333335,-45.226567946741625,1181.1190319400077,4483.790147213349,-240.685980546682,2772.2398843783035,7.91862865334224,3248,1937.4924019214695,0.03625315461762008,1571.304380130999,0.005617616615556816,1408.6270171014444,0.0022470997349534026,2521.0000000000005,82.00000000000003
202102040145,2603.0,9459.0,0.0,4788.0,2603.0,4671.0,100.0,51.0,42.0,2747.0,2113.3125,-45.837992122436845,1181.140587588887,4475.593675177774,-248.968675177774,2659.413294792768,7.86403565907245,3249,1938.0218221550838,0.03656465367916809,1571.2101991175784,0.005941115052131974,1407.4661174936261,0.002557482567462892,2521.0000000000005,-82.00000000000003
202102040200,2439.0,9459.0,0.0,4788.0,2439.0,4671.0,100.0,51.0,42.0,2645.0,2104.6770833333335,-46.304988178353824,1181.1230724161874,4466.923228165708,-257.56906149904125,2512.471098264256,7.798933310041217,3250,1938.5523477686993,0.036875789949642954,1571.1181116614368,0.006264530718296394,1406.3141254218283,0.002868249585823931,2209.0,83.00000000000003
202102040215,2292.0,9459.0,0.0,4788.0,2292.0,4671.0,100.0,51.0,42.0,2520.75,2094.6875,-46.642717523187,1181.0934966534815,4456.874493306963,-267.4994933069629,2365.490366088085,7.736743682453495,3251,1939.0839769898248,0.037186561711570976,1571.0281234753575,0.0065878561260751985,1405.1710761300083,0.0031793824592430712,2209.0,-83.00000000000003
202102040230,2126.0,9459.0,0.0,4788.0,2126.0,4671.0,100.0,51.0,42.0,2365.0,2082.7083333333335,-46.83495171876166,1181.0560495074421,4444.820432348218,-279.4037656815508,2205.8301220293615,7.661527081358517,3252,1939.6167080368557,0.037496967252518124,1570.940240255852,0.0069110837840289235,1404.0370045427383,0.003490862757986535,1971.0000000000005,72.0000000000001
202102040245,2043.0,9459.0,0.0,4788.0,2043.0,4671.0,100.0,51.0,42.0,2225.0,2070.1979166666665,-46.954341914394035,1181.0261863939834,4432.250289454633,-291.85445612130025,2097.2767073431205,7.621684998724611,3253,1940.1505391190929,0.03780700486510322,1570.8544676830973,0.007234206197484731,1402.9119452642203,0.0038026719549808866,1971.0000000000005,-72.0000000000001
202102040300,1899.0,9459.0,0.0,4788.0,1899.0,4671.0,100.0,51.0,42.0,2090.0,2057.03125,-46.94793480956969,1181.005912140294,4419.0430742805875,-304.9805742805879,1965.0922357810402,7.5485559791698735,3254,1940.685468436768,0.038116672847010584,1570.7708114208754,0.007557215868768214,1401.7959325773234,0.004114791427441876,1592.0,82.00000000000003
202102040315,1674.0,9459.0,0.0,4788.0,1674.0,4671.0,100.0,51.0,42.0,1935.5,2041.4270833333333,-46.74548308287444,1181.0128652750204,4403.452813883374,-320.5986472167076,1771.0307452603467,7.422373700986824,3255,1941.2214941810673,0.038425969501002584,1570.6892771165167,0.007880105297435432,1400.6890004426382,0.0044272024585306925,1592.0,-82.00000000000003
202102040330,1510.0,9459.0,0.0,4788.0,1510.0,4671.0,100.0,51.0,42.0,1781.5,2024.9166666666667,-46.40061166817827,1181.0477233446652,4387.012113355997,-337.17878002266366,1597.0102484201154,7.319202458767849,3256,1941.7586145341509,0.03873489313493217,1570.6098704008361,0.008202866980506554,1399.591182497548,0.004739886239039768,1367.0000000000002,34.999999999999964
202102040345,1402.0,9459.0,0.0,4788.0,1402.0,4671.0,100.0,51.0,42.0,1621.25,2007.34375,-45.96246036975367,1181.0995626587205,4369.542875317441,-354.85537531744103,1467.0034161400383,7.244941546337007,3257,1942.296827669176,0.03904344206175528,1570.532596888078,0.008525493412699032,1398.5025120553196,0.0050528238691047705,1367.0000000000002,-34.999999999999964
202102040400,1332.0,9459.0,0.0,4788.0,1332.0,4671.0,100.0,51.0,42.0,1479.5,1989.8333333333333,-45.4643680498632,1181.1651538493882,4352.16364103211,-372.49697436544307,1377.001138713346,7.193685818395112,3258,1942.8361317503234,0.03935161459954298,1570.4574621758625,0.008847977086662379,1397.4230221042171,0.005365996359945623,1097.5000000000002,-18.49999999999999
202102040415,1079.0,9459.0,0.0,4788.0,1079.0,4671.0,100.0,51.0,42.0,1330.75,1973.0104166666667,-44.74703434604862,1181.3221688573485,4335.654754381364,-389.6339210480303,1178.3337129044487,6.982862751468942,3259,1943.3765249328153,0.03965940907149344,1570.3844718451285,0.009170310493213192,1396.3527453066285,0.0056793846356342475,1097.5000000000002,18.49999999999999
202102040430,1116.0,9459.0,0.0,4788.0,1116.0,4671.0,100.0,51.0,42.0,1232.25,1956.25,-44.063697085004605,1181.4618307210417,4319.173661442083,-406.67366144208336,1136.7779043014827,7.016609683894219,3260,1943.9180053629402,0.039966823805944025,1570.3136314600795,0.009492486121570694,1395.2917139982128,0.005992969534889276,1067.5000000000002,15.499999999999966
202102040445,1083.0,9459.0,0.0,4788.0,1083.0,4671.0,100.0,51.0,42.0,1152.5,1938.0416666666667,-43.353273998685836,1181.608108685556,4301.257884037779,-425.17455070444544,1100.9259681004942,6.9865664594064265,3261,1944.4605711780769,0.040273857136383207,1570.2449465681334,0.0098144964595936,1394.23996018707,0.006306731812899116,1067.5000000000002,-15.499999999999966
202102040500,1052.0,9459.0,0.0,4788.0,1052.0,4671.0,100.0,51.0,42.0,1082.5,1918.4583333333333,-42.61757590145385,1181.7613254935402,4281.980984320414,-445.06431765374714,1068.308656033498,6.957497370876951,3262,1945.004220506718,0.04058050740146174,1570.1784226998732,0.010136333994016214,1393.1975155529285,0.00662065214316959,1293.5000000000002,-107.49999999999999
202102040515,1186.0,9459.0,0.0,4788.0,1186.0,4671.0,100.0,51.0,42.0,1109.25,1905.03125,-42.00046738697961,1181.8669075662017,4268.765065132404,-458.7025651324034,1146.7695520111658,7.077498053569231,3263,1945.5489514684893,0.04088677294500492,1570.1140653689915,0.01045799121068715,1392.1644114463468,0.006934711119400618,1293.5000000000002,107.49999999999999
202102040530,1401.0,9459.0,0.0,4788.0,1401.0,4671.0,100.0,51.0,42.0,1180.5,1893.7916666666667,-41.572253537558026,1181.9084087016101,4257.608484069887,-470.02515073655354,1316.2565173370551,7.24422751560335,3264,1946.0947621741773,0.04119265211602343,1570.0518800722493,0.01077946059480648,1391.1406788879433,0.00724888925738674,1216.5000000000002,110.50000000000001
202102040545,1327.0,9459.0,0.0,4788.0,1327.0,4671.0,100.0,51.0,42.0,1241.5,1883.90625,-41.08056676248998,1181.9453665224494,4247.796983044898,-479.98448304489875,1323.4188391123516,7.189922170745808,3265,1946.6416507257509,0.041498143268724856,1569.9918722894256,0.011100734631165251,1390.1263485676373,0.007563166996945816,1216.5000000000002,-110.50000000000001
202102040600,1106.0,9459.0,0.0,4788.0,1106.0,4671.0,100.0,51.0,42.0,1255.0,1873.7916666666667,-40.39742729814952,1182.035106290138,4237.861879246942,-490.27854591360915,1178.4729463707838,7.007600613951853,3266,1947.189615216385,0.04180324476252465,1569.9340474832716,0.011421805804384332,1389.121450843916,0.007877524703871272,971.0,3.999999999999952
202102040615,975.0,9459.0,0.0,4788.0,975.0,4671.0,100.0,51.0,42.0,1202.25,1863.1875,-39.60176585803379,1182.1786943488373,4227.544888697675,-501.16988869767465,1042.824315456928,6.881411303642535,3267,1947.7386537304837,0.042107954962057534,1569.8784110994668,0.011742666599154662,1388.126015743115,0.008191942671911617,971.0,-3.999999999999952
202102040630,967.0,9459.0,0.0,4788.0,967.0,4671.0,100.0,51.0,42.0,1093.75,1851.9791666666667,-38.801091924134425,1182.3169877199894,4216.613142106646,-512.654808773312,992.2747718189761,6.873163834212518,3268,1948.2887643437045,0.042412272237187854,1569.8249685665771,0.012063309500477525,1387.1400729587253,0.008506401124773936,860.0000000000001,44.000000000000036
202102040645,904.0,9459.0,0.0,4788.0,904.0,4671.0,100.0,51.0,42.0,988.0,1839.90625,-37.94746752181504,1182.475832661187,4204.8579153223745,-525.0454153223741,933.4249239396587,6.805722553416985,3269,1948.8399451229823,0.04271619496302063,1569.7737252960121,0.012383726993905553,1386.163651850713,0.00882088021815243,860.0000000000001,-44.000000000000036
202102040700,816.0,9459.0,0.0,4788.0,816.0,4671.0,100.0,51.0,42.0,915.5,1829.7916666666667,-37.01922729595708,1182.6613776993495,4195.114422065366,-535.5310887320322,855.1416413132196,6.703188113240863,3270,1949.3921941265503,0.043019721519912325,1569.724686681984,0.012703911565784454,1385.1967814448617,0.009135360041781723,790.0,-33.00000000000003
202102040715,757.0,9459.0,0.0,4788.0,757.0,4671.0,100.0,51.0,42.0,861.0,1822.2291666666667,-36.041843539343745,1182.8652726426913,4187.9597119520495,-543.5013786187158,789.7138804377399,6.628041376179533,3271,1949.9455094039693,0.0433228502934808,1569.6778581014703,0.013023855703494503,1384.2394904321388,0.00944982062151345,790.0,33.00000000000003
202102040730,823.0,9459.0,0.0,4788.0,823.0,4671.0,100.0,51.0,42.0,825.0,1816.5416666666667,-35.124439417017356,1183.0279906576518,4182.59764798197,-549.5143146486369,811.90462681258,6.71174039505618,3272,1950.4998889961473,0.04362557967461613,1569.6332449141735,0.01334355189569375,1383.2918071680706,0.009764241921417944,803.5,-7.500000000000061
202102040745,796.0,9459.0,0.0,4788.0,796.0,4671.0,100.0,51.0,42.0,798.0,1811.78125,-34.185766460655486,1183.1712417995827,4178.1237335991655,-554.5612335991655,801.30154227086,6.678342114654332,3273,1951.0553309353638,0.04392790805949064,1569.590852462487,0.013662992632560482,1382.3537596721524,0.010078603845907794,803.5,7.500000000000061
202102040800,811.0,9459.0,0.0,4788.0,811.0,4671.0,100.0,51.0,42.0,796.75,1807.3125,-33.2625070488582,1183.281503135781,4173.875506271562,-559.2505062715618,807.7671807569533,6.697034247666484,3274,1951.611833245296,0.044229833849568974,1569.5506860714581,0.013982170406037046,1381.4253756272628,0.010392886241885847,836.0,-31.00000000000001
202102040815,805.0,9459.0,18.0,4788.0,787.0,4671.0,100.0,51.0,42.0,808.75,1803.5104166666667,-32.336308787532744,1183.385510259701,4170.281437186069,-563.2606038527354,805.9223935856511,6.6895992691789665,3275,1952.169393941043,0.04453135545161799,1569.5127510487546,0.014301077710073518,1380.5066823791115,0.01070706890091459,836.0,31.00000000000001
202102040830,867.0,9459.0,69.0,4788.0,798.0,4671.0,100.0,51.0,42.0,819.75,1802.28125,-31.466490743321174,1183.4728580457902,4169.226966091581,-564.6644660915804,846.6407978618837,6.763884908562435,3276,1952.7280110291465,0.04483247127771679,1569.4770526846326,0.01461970704087225,1379.5977069356961,0.01102113156140896,961.5,-52.49999999999994
202102040845,909.0,9459.0,144.0,4788.0,765.0,4671.0,100.0,51.0,42.0,848.0,1802.3541666666667,-30.63546913077539,1183.541957773864,4169.438082214395,-564.7297488810611,888.2135992872945,6.811244378601294,3277,1953.2876825076216,0.04513317974526602,1569.443596251904,0.014938050897132587,1378.6984759667876,0.011335053910850103,961.5,52.49999999999994
202102040900,1014.0,9459.0,247.0,4788.0,767.0,4671.0,100.0,51.0,42.0,898.75,1802.2708333333333,-29.898105223624043,1183.5872425202108,4169.445318373755,-564.9036517070883,972.0711997624315,6.920671504248683,3278,1953.8484063659728,0.04543347927699783,1569.4123870059063,0.015256101780296266,1377.8090158034286,0.01164881558802131,1147.0000000000002,-40.00000000000001
202102040915,1107.0,9459.0,365.0,4788.0,742.0,4671.0,100.0,51.0,42.0,974.25,1802.5208333333333,-29.243699698960427,1183.561131511815,4169.643096356963,-564.6014296902965,1062.023733254144,7.00850518208228,3279,1954.4101805852256,0.045733368300985115,1569.3834301844756,0.015573852194792837,1376.9293524374582,0.011962396185264275,1147.0000000000002,40.00000000000001
202102040930,1187.0,9459.0,531.0,4788.0,656.0,4671.0,100.0,51.0,42.0,1054.25,1803.1354166666667,-28.660706539587636,1183.4374838846163,4170.010384435899,-563.7395511025659,1145.3412444180478,7.078341579557671,3280,1954.9730031379493,0.04603284525065054,1569.3567310079166,0.015891294648285783,1376.059511521052,0.012275775250756498,1425.0000000000002,-77.00000000000007
202102040945,1348.0,9459.0,706.0,4788.0,642.0,4671.0,100.0,51.0,42.0,1164.0,1804.7083333333333,-28.219620610075253,1183.1794827216622,4171.0672987766575,-561.6506321099912,1280.4470814726826,7.205635176410364,3281,1955.5368719882795,0.04633190856477616,1569.3322946789772,0.01620842165191901,1375.1995183662852,0.012588932290808924,1425.0000000000002,77.00000000000007
202102041000,1502.0,9459.0,882.0,4788.0,620.0,4671.0,100.0,51.0,42.0,1286.0,1806.75,-27.913983560969882,1182.8052689241058,4172.360537848212,-558.8605378482116,1428.149027157561,7.313886831633462,3282,1956.1017850919447,0.04663055668751214,1569.3101263828244,0.016525225720563412,1374.3493979447126,0.012901846772182453,1629.0000000000002,-25.99999999999989
202102041015,1603.0,9459.0,1060.0,4788.0,543.0,4671.0,100.0,51.0,42.0,1410.0,1808.78125,-27.6972135646447,1182.3752527494096,4173.53175549882,-555.9692554988192,1544.7163423858537,7.379008127628304,3283,1956.6677403962915,0.04692878806838567,1569.2902312870185,0.01684169937306441,1373.5091748869725,0.013214498124425149,1629.0000000000002,25.99999999999989
202102041030,1655.0,9459.0,1224.0,4788.0,431.0,4671.0,100.0,51.0,42.0,1527.0,1812.3958333333333,-27.526331716176855,1181.8774887081568,4176.150810749647,-551.3591440829803,1618.2387807952846,7.4109518755836366,3284,1957.234735840307,0.04722660116230979,1569.2726145414929,0.017157835132488808,1372.6788734824092,0.013526865742226281,1746.0000000000005,-24.000000000000036
